ventile_id,simulation_id,emp_b_mean,emp_a_mean,real_wb_mean,real_wa_mean,dist_ij_maximum,dist_ij_minimum
8,65,423.3644859813084,419.10280373831773,82.40930543422931,82.73961870383798,9.988970078469205,9.018858595419156
9,65,599.0934579439253,593.018691588785,83.91569039155769,84.26168384765865,10.72513829060439,9.988970078469205
10,65,427.3551401869159,422.94392523364485,85.39516110109895,85.75133852110534,11.48754368614339,10.72513829060439
11,65,436.7570093457944,432.1869158878505,84.11469490070806,84.50946531811476,12.092084039119785,11.48754368614339
12,65,452.7570093457944,448.41121495327104,83.37064203275119,83.69020362097808,12.748421000557512,12.092084039119785
13,65,408.85981308411215,404.97196261682245,85.59427784751121,85.8996360033034,13.501331419788942,12.748421000557512
14,65,498.9259259259259,494.05555555555554,88.2581117415493,88.62750947208514,14.1931526288167,13.501331419788942
15,65,338.05607476635515,334.86915887850466,84.19266890031336,84.51508108244202,14.956788839614688,14.1931526288167
16,65,462.5607476635514,457.5700934579439,87.15301332239375,87.5261307500525,15.829313623743104,14.956788839614688
17,65,333.9065420560748,330.5327102803738,83.80255303287964,84.12917596778978,16.715116260578437,15.829313623743104
18,65,573.7476635514018,568.0,85.81583324429783,86.17599761394348,18.154016273702457,16.715116260578437
19,65,322.4018691588785,319.4859813084112,85.91920855689042,86.25270363567968,19.871801050606063,18.154016273702457
20,65,549.3148148148148,544.3888888888889,96.26472893993794,96.62867837466064,36.47608118563621,19.871801050606063
1,66,4867.858490566037,4818.009433962264,106.20809797136553,106.64818722667952,3.180796486470582,0.0
2,66,3880.2803738317757,3841.785046728972,101.41247849363796,101.80438653459197,4.199298262995014,3.180796486470582
3,66,1441.9158878504672,1426.96261682243,95.1964571815109,95.59750496930653,5.272455687869069,4.199298262995014
4,66,2625.336448598131,2598.92523364486,91.26930461847734,91.6844138965303,6.193740596260733,5.272455687869069
5,66,3334.9345794392525,3303.0186915887853,88.23866650476111,88.59284319392926,7.05506785778168,6.193740596260733
6,66,705.411214953271,698.0654205607476,86.13492727608724,86.50164279367561,7.953231296132531,7.05506785778168
7,66,575.3148148148148,569.6388888888889,85.1438884122358,85.49071619854669,9.018858595419156,7.953231296132531
8,66,423.4859813084112,419.1588785046729,83.07409815263175,83.40354045222382,9.988970078469205,9.018858595419156
9,66,595.8878504672897,590.3551401869158,83.67955178540015,83.99177081402344,10.72513829060439,9.988970078469205
10,66,426.9065420560748,422.5514018691589,85.44330588453876,85.77032481516592,11.48754368614339,10.72513829060439
11,66,437.01869158878503,432.9158878504673,84.36245035421823,84.67973731647146,12.092084039119785,11.48754368614339
12,66,456.9158878504673,452.3551401869159,83.16718798863754,83.53329115338114,12.748421000557512,12.092084039119785
13,66,412.0934579439252,407.7383177570093,85.40193614097126,85.76257192924204,13.501331419788942,12.748421000557512
14,66,500.8796296296296,495.6388888888889,88.32221999983943,88.69367195005253,14.1931526288167,13.501331419788942
15,66,339.10280373831773,335.7383177570093,83.87682845498531,84.19158581536892,14.956788839614688,14.1931526288167
16,66,462.25233644859816,457.3457943925234,86.65323479675115,86.99125059568125,15.829313623743104,14.956788839614688
17,66,334.3551401869159,330.93457943925233,84.24234723424999,84.57670808612575,16.715116260578437,15.829313623743104
